7735,1985,Cliff Levingston,PF,24,ATL,74,2017,0.527,0,0.653,230,336,104,70,69,133,231,727
7736,1985,Alton Lister,C,26,MIL,81,2091,0.538,0,0.588,219,428,127,49,167,183,287,798
7737,1985,Lewis Lloyd,SG,25,HOU,82,2128,0.526,0.25,0.732,98,133,280,73,28,177,196,1077
7738,1985,John Long,SG,28,DET,66,1820,0.487,0.333,0.862,81,109,130,71,14,98,139,973
7739,1985,Sidney Lowe,PG,25,TOT,21,190,0.37,0,1,4,12,50,11,0,13,28,28
7740,1985,Sidney Lowe,PG,25,DET,6,31,0.286,,,0,1,8,0,0,2,5,4
7741,1985,Sidney Lowe,PG,25,ATL,15,159,0.4,0,1,4,11,42,11,0,11,23,24
7742,1985,John Lucas,PG,31,HOU,47,1158,0.462,0.318,0.798,21,64,318,62,2,102,78,536
7743,1985,Maurice Lucas,PF,32,PHO,63,1670,0.476,0,0.75,138,419,145,39,17,151,183,842
7744,1985,Kyle Macy,PG,27,PHO,65,2018,0.485,0.271,0.907,33,146,380,85,3,111,128,714
7745,1985,Rick Mahorn,PF,26,WSB,77,2072,0.499,,0.683,150,458,121,59,104,133,308,483
7746,1985,Jeff Malone,SG,23,WSB,76,2613,0.499,0.208,0.844,60,146,184,52,9,107,176,1436
7747,1985,Moses Malone*,C,29,PHI,79,2957,0.469,0,0.815,385,646,130,67,123,286,216,1941
7748,1985,Pace Mannion,SF,24,UTA,34,190,0.429,0,0.696,12,11,27,16,3,18,17,70
7749,1985,Wes Matthews,PG,25,CHI,78,1523,0.495,0.125,0.694,16,51,354,73,12,124,133,443
7750,1985,Cedric Maxwell,SF,29,BOS,57,1495,0.533,0,0.831,98,144,102,36,15,98,140,633
7751,1985,Bob McAdoo*,C,33,LAL,66,1254,0.52,0,0.753,79,216,67,18,53,95,170,690
7752,1985,Tim McCormick,C,22,SEA,78,1584,0.557,0,0.715,146,252,78,18,33,114,207,726
7753,1985,Rodney McCray,SF,23,HOU,82,3001,0.535,0,0.738,201,338,355,90,75,178,215,1183
7754,1985,Scooter McCray,PF,24,SEA,6,93,0.6,,0.75,6,11,7,1,3,10,13,15
7755,1985,Hank McDowell,PF,25,HOU,34,132,0.476,0,0.7,7,15,9,3,5,8,22,47
7756,1985,Mike McGee,SF,25,LAL,76,1170,0.538,0.361,0.588,97,68,71,39,7,81,147,774
7757,1985,Kevin McHale*,PF,27,BOS,79,2653,0.57,0,0.76,229,483,141,28,120,157,234,1565
7758,1985,Kevin McKenna,SG,26,NJN,29,535,0.455,0.385,0.884,20,29,58,30,7,32,63,165
7759,1985,Tom McMillen,C,32,WSB,69,1547,0.472,0,0.83,64,146,52,8,17,44,163,616
7760,1985,Mark McNamara,C,25,TOT,45,273,0.526,,0.516,31,43,6,7,8,19,27,112
7761,1985,Mark McNamara,C,25,SAS,12,63,0.667,,0.5,7,10,0,2,1,6,5,33
7762,1985,Mark McNamara,C,25,KCK,33,210,0.483,,0.523,24,33,6,5,7,13,22,79
7763,1985,Joe Meriweather,C,31,KCK,76,1061,0.498,0.5,0.774,94,169,27,17,28,50,181,339
7764,1985,Larry Micheaux,PF,24,TOT,57,565,0.58,0,0.674,62,81,30,20,21,36,75,211
7765,1985,Larry Micheaux,PF,24,MIL,18,171,0.486,,0.706,18,26,13,8,7,8,26,46
7766,1985,Larry Micheaux,PF,24,HOU,39,394,0.607,0,0.654,44,55,17,12,14,28,49,165
7767,1985,Mike Mitchell,SF,29,SAS,82,2853,0.497,0.217,0.777,145,272,151,61,27,144,219,1824
7768,1985,Paul Mokeski,C,28,MIL,79,1586,0.478,0,0.698,107,303,99,28,35,85,266,491
7769,1985,Sidney Moncrief,PG,27,MIL,73,2734,0.483,0.273,0.828,149,242,382,117,39,184,197,1585
7770,1985,Johnny Moore,PG,26,SAS,82,2689,0.457,0.281,0.762,94,284,816,229,18,236,247,1046
7771,1985,Jay Murphy,PF,22,LAC,23,149,0.16,0,0.571,6,35,4,1,2,8,21,28
7772,1985,Larry Nance,PF,25,PHO,61,2202,0.587,0.5,0.709,195,341,159,88,104,136,185,1211
7773,1985,Calvin Natt,PF,28,DEN,78,2657,0.546,0,0.793,209,401,238,75,33,190,182,1817
