2241,Travis Knight,1997,2003,C,7-1,235,13-Sep-74,University of Connecticut
2245,Bart Kofoed,1988,1993,G,6-4,210,24-Mar-64,University of Nebraska at Kearney
2249,Jon Koncak,1986,1996,C-F,7-1,250,17-May-63,Southern Methodist University
2252,Joe Kopicki,1983,1985,F,6-9,240,12-Jun-60,University of Detroit Mercy
2253,Furkan Korkmaz,2018,2018,G,6-7,185,24-Jul-97,
2254,Frank Kornet,1990,1991,F,6-9,225,27-Jan-67,Vanderbilt University
2255,Yaroslav Korolev,2006,2007,F,6-9,203,7-May-87,
2256,Kyle Korver,2004,2018,G-F,6-7,212,17-Mar-81,Creighton University
2261,Kosta Koufos,2009,2018,C,7-1,265,24-Feb-89,Ohio State University
2270,Viacheslav Kravtsov,2013,2014,C,7-1,260,25-Aug-87,
2275,Nenad Krstic,2005,2011,C,7-1,240,25-Jul-83,
2276,Larry Krystkowiak,1987,1997,F-C,6-9,220,23-Sep-64,University of Montana
2283,Toni Kukoc,1994,2006,F,6-10,192,18-Sep-68,
2286,Mitch Kupchak,1977,1986,F-C,6-9,230,24-May-54,University of North Carolina
2288,Rob Kurz,2009,2009,F,6-9,232,5-Mar-85,University of Notre Dame
2289,Ibo Kutluay,2005,2005,G,6-6,200,1-Jul-74,
2290,Kyle Kuzma,2018,2018,F,6-9,220,24-Jul-95,University of Utah
2291,Ognjen Kuzmic,2014,2015,C,7-1,251,16-May-90,
2292,Mindaugas Kuzminskas,2017,2018,F,6-9,215,19-Oct-89,
2293,Skal Labissiere,2017,2018,F,6-11,225,18-Mar-96,University of Kentucky
2300,Christian Laettner,1993,2005,F-C,6-11,235,17-Aug-69,Duke University
2301,Oliver Lafayette,2010,2010,G,6-2,190,6-May-84,University of Houston
2302,Raef LaFrentz,1999,2008,F-C,6-11,240,29-May-76,University of Kansas
2303,Tom LaGarde,1978,1985,C-F,6-10,220,10-Feb-55,University of North Carolina
2304,Bill Laimbeer,1981,1994,C,6-11,245,19-May-57,University of Notre Dame
2307,Doron Lamb,2013,2014,G,6-4,210,6-Nov-91,University of Kentucky
2308,Jeremy Lamb,2013,2018,G-F,6-5,185,30-May-92,University of Connecticut
2310,Jeff Lamp,1982,1989,F-G,6-6,195,9-Mar-59,University of Virginia
2311,Maciej Lampe,2004,2006,C,6-11,275,5-Feb-85,
2312,Jim Lampley,1987,1987,C,6-10,230,2-Jul-60,University of Arkansas at Little Rock
2313,Sean Lampley,2003,2004,F,6-7,227,3-Sep-79,University of California
2314,Carl Landry,2008,2016,F,6-9,248,19-Sep-83,Purdue University
2315,Marcus Landry,2010,2010,F,6-7,230,1-Nov-85,University of Wisconsin
2317,Jerome Lane,1989,1993,F,6-6,230,4-Dec-66,University of Pittsburgh
2318,Andrew Lang,1989,2000,C,6-11,245,28-Jun-66,University of Arkansas
2319,Antonio Lang,1995,2000,F-G,6-8,205,15-May-72,Duke University
2320,James Lang,2007,2007,C,6-10,285,17-Oct-83,
2321,Trajan Langdon,2000,2002,G,6-3,197,13-May-76,Duke University
2322,Keith Langford,2008,2008,G,6-4,215,15-Sep-83,University of Kansas
2323,Dan Langhi,2001,2004,F,6-11,220,28-Nov-77,Vanderbilt University
2326,Nicolas Laprovittola,2017,2017,G,6-4,180,31-Jan-90,
2328,Shane Larkin,2014,2018,G,5-11,175,2-Oct-92,University of Miami
2329,Rusty LaRue,1998,2004,G,6-2,210,10-Dec-73,Wake Forest University
2332,Stephane Lasme,2008,2008,F,6-8,215,17-Dec-82,University of Massachusetts Amherst
2334,Priest Lauderdale,1997,1998,C,7-4,325,31-Aug-73,Central State University
2338,Joffrey Lauvergne,2015,2018,C-F,6-11,220,30-Sep-91,
2340,Zach LaVine,2015,2017,G,6-5,189,10-Mar-95,"University of California, Los Angeles"
2342,Acie Law,2008,2011,G,6-3,195,25-Jan-85,Texas A&M University
2343,Gani Lawal,2011,2011,F,6-9,234,7-Nov-88,Georgia Institute of Technology
2345,Jason Lawson,1998,1998,C,6-11,240,2-Sep-74,Villanova University
2346,Ty Lawson,2010,2017,G,5-11,195,3-Nov-87,University of North Carolina
2347,Jake Layman,2017,2018,F,6-9,210,7-Mar-94,University of Maryland
2349,T.J. Leaf,2018,2018,F,6-10,222,30-Apr-97,"University of California, Los Angeles"
2352,Allen Leavell,1980,1989,G,6-1,170,27-May-57,Oklahoma City University
2353,Jeff Lebo,1990,1990,G,6-2,180,5-Oct-66,University of North Carolina
2354,Eric Leckner,1989,1997,C-F,6-11,265,27-May-66,University of Wyoming
2355,Ricky Ledo,2014,2015,G,6-7,195,10-Sep-92,
2358,Courtney Lee,2009,2018,G,6-5,200,3-Oct-85,Western Kentucky University
2360,David Lee,2006,2017,F,6-9,245,29-Apr-83,University of Florida
2362,Doug Lee,1992,1995,G-F,6-5,200,24-Oct-64,Purdue University
2365,Keith Lee,1986,1989,F-C,6-10,215,28-Dec-62,University of Memphis
2366,Kurk Lee,1991,1991,G,6-3,190,3-Jun-67,Towson University
2367,Malcolm Lee,2012,2015,G,6-5,200,22-May-90,"University of California, Los Angeles"
2373,Tim Legler,1990,2000,G,6-4,200,26-Dec-66,La Salle University
2375,Alex Len,2014,2018,C,7-1,260,16-Jun-93,University of Maryland
2376,Voshon Lenard,1996,2006,G,6-4,205,14-May-73,University of Minnesota
2378,Gary Leonard,1990,1992,C,7-1,250,16-Feb-67,University of Missouri
2379,Kawhi Leonard,2012,2018,F,6-7,230,29-Jun-91,San Diego State University
2380,Meyers Leonard,2013,2018,C-F,7-1,245,27-Feb-92,University of Illinois at Urbana-Champaign
2382,Jim Les,1989,1995,G,5-11,165,18-Aug-63,Bradley University
2383,Travis Leslie,2012,2012,G,6-4,205,29-Mar-90,University of Georgia
2384,Ronnie Lester,1981,1986,G,6-2,175,1-Jan-59,University of Iowa
2385,Clifford Lett,1990,1991,G,6-3,170,23-Dec-65,University of Florida
2386,Jon Leuer,2012,2018,F,6-10,228,14-May-89,University of Wisconsin
2388,Fat Lever,1983,1994,G,6-3,170,18-Aug-60,Arizona State University
2389,Caris LeVert,2017,2018,G-F,6-7,203,25-Aug-94,University of Michigan
2390,Cliff Levingston,1983,1995,F,6-8,210,4-Jan-61,Wichita State University
2392,Cedric Lewis,1996,1996,F-C,6-10,235,24-Sep-69,University of Maryland
2396,Martin Lewis,1996,1997,F,6-5,210,28-Apr-75,Seward County Community College
2398,Quincy Lewis,2000,2004,F,6-7,215,26-Jun-77,University of Minnesota
2399,Ralph Lewis,1988,1990,G,6-6,200,28-Mar-63,La Salle University
2400,Rashard Lewis,1999,2014,F,6-10,215,8-Aug-79,
2401,Reggie Lewis,1988,1993,G-F,6-7,195,21-Nov-65,Northeastern University
2402,Marcus Liberty,1991,1994,F,6-8,205,27-Oct-68,University of Illinois at Urbana-Champaign
2403,Todd Lichti,1990,1994,G-F,6-4,205,8-Jan-67,Stanford University
2405,DeAndre Liggins,2012,2018,G,6-6,209,31-Mar-88,University of Kentucky
2408,Damian Lillard,2013,2018,G,6-3,195,15-Jul-90,Weber State University
2409,Jeremy Lin,2011,2018,G,6-3,200,23-Aug-88,Harvard University
2411,Alton Lister,1982,1998,C-F,7-1,240,1-Oct-58,Arizona State University
2414,Randy Livingston,1997,2007,G,6-4,209,2-Apr-75,Louisiana State University
2415,Shaun Livingston,2005,2018,G,6-7,192,11-Sep-85,
2417,Horacio Llamas Grey,1997,1998,C,6-11,285,17-Jul-73,Grand Canyon University
2421,Lewis Lloyd,1982,1990,G-F,6-6,205,22-Feb-59,Drake University
2425,Rob Lock,1989,1989,F,6-9,225,22-May-66,University of Kentucky
2427,Ian Lockhart,1991,1991,F,6-8,240,25-Jun-67,University of Tennessee
2432,Brad Lohaus,1988,1998,F-C,6-11,230,29-Sep-64,University of Iowa
2433,Art Long,2001,2003,F,6-9,250,1-Oct-72,University of Cincinnati
2434,Grant Long,1989,2003,F,6-8,225,12-Mar-66,Eastern Michigan University
2435,John Long,1979,1997,G-F,6-5,195,28-Aug-56,University of Detroit Mercy
2437,Shawn Long,2017,2017,C-F,6-9,255,29-Jan-93,University of Louisiana at Lafayette
2439,Luc Longley,1992,2001,C,7-2,265,19-Jan-69,University of New Mexico
2440,Kevon Looney,2016,2018,F-C,6-9,220,6-Feb-96,"University of California, Los Angeles"
2441,Brook Lopez,2009,2018,C,7-1,275,1-Apr-88,Stanford University
2442,Felipe Lopez,1999,2002,G,6-5,199,19-Dec-74,St. John's University
2443,Raul Lopez,2004,2005,G,6-1,170,15-Apr-80,
2444,Robin Lopez,2009,2018,C,7-1,255,1-Apr-88,Stanford University
2445,Ryan Lorthridge,1995,1995,G,6-4,190,27-Jul-72,Jackson State University
2450,Kevin Love,2009,2018,F,6-10,251,7-Sep-88,"University of California, Los Angeles"
2453,Sidney Lowe,1984,1990,G,6-1,195,21-Jan-60,North Carolina State University
2455,Kyle Lowry,2007,2018,G,6-1,205,25-Mar-86,Villanova University
2458,John Lucas,1977,1990,G,6-3,175,31-Oct-53,University of Maryland
2459,Kalin Lucas,2015,2015,G,6-1,195,24-May-89,Michigan State University
2460,Maurice Lucas,1975,1988,F-C,6-9,215,18-Feb-52,Marquette University
2461,John Lucas III,2006,2017,G,5-11,166,21-Nov-82,Oklahoma State University
2463,Tyronn Lue,1999,2009,G,6-1,175,3-May-77,University of Nebraska
2468,Timothe Luwawu-Cabarrot,2017,2018,F,6-6,205,9-May-95,
2469,Tyler Lydon,2018,2018,F,6-10,215,9-Apr-96,Syracuse University
2470,Trey Lyles,2016,2018,F,6-10,234,5-Nov-95,University of Kentucky
2472,George Lynch,1994,2005,F,6-8,218,3-Sep-70,University of North Carolina
2473,Kevin Lynch,1992,1993,G-F,6-5,195,24-Dec-68,University of Minnesota
2476,Sheldon Mac,2017,2017,G,6-5,200,21-Dec-92,University of Miami
2479,Todd MacCulloch,2000,2003,C,7-1,280,27-Jan-76,University of Washington
2481,Scott Machado,2013,2013,G,6-1,205,8-Jun-90,Iona College
2482,Arvydas Macijauskas,2006,2006,G,6-4,214,19-Jan-80,
2484,Sam Mack,1993,2002,F-G,6-7,220,26-May-70,University of Houston
2485,Shelvin Mack,2012,2018,G,6-3,203,22-Apr-90,Butler University
2486,Malcolm Mackey,1994,1994,F-C,6-9,248,11-Jul-70,Georgia Institute of Technology
2488,Vernon Macklin,2012,2012,F,6-10,227,20-Sep-86,University of Florida
2490,Don MacLean,1993,2001,F,6-10,235,16-Jan-70,"University of California, Los Angeles"
2491,Mark Macon,1992,1999,G,6-5,185,14-Apr-69,Temple University
2492,Kyle Macy,1981,1987,G,6-3,175,9-Apr-57,University of Kentucky
2494,Tito Maddox,2003,2003,G,6-4,190,7-Jun-81,"California State University, Fresno"
2495,Gerald Madkins,1994,1998,G,6-4,200,18-Apr-69,"University of California, Los Angeles"
2496,Mark Madsen,2001,2009,F,6-9,240,28-Jan-76,Stanford University
2498,Josh Magette,2018,2018,G,6-1,160,28-Nov-89,Alabama - Huntsville
2499,Corey Maggette,2000,2013,F,6-6,218,12-Nov-79,Duke University
2501,Jamaal Magloire,2001,2012,C,6-11,259,21-May-78,University of Kentucky
2503,Ian Mahinmi,2008,2018,C,6-11,250,5-Nov-86,
2507,Rick Mahorn,1981,1999,C-F,6-10,240,21-Sep-58,Hampton University
2508,Dan Majerle,1989,2002,G-F,6-6,215,9-Sep-65,Central Michigan University
2509,Renaldo Major,2007,2007,F,6-7,200,7-May-82,"California State University, Fresno"
2510,Thon Maker,2017,2018,F-C,7-1,216,25-Feb-97,
2512,Jeff Malone,1984,1996,G,6-4,205,28-Jun-61,Mississippi State University
2513,Karl Malone,1986,2004,F,6-9,250,24-Jul-63,Louisiana Tech University
2514,Moses Malone,1975,1995,C-F,6-10,215,23-Mar-55,
2515,Matt Maloney,1997,2003,G,6-3,192,6-Dec-71,University of Pennsylvania
2521,Danny Manning,1989,2003,F-C,6-10,230,17-May-66,University of Kansas
2524,Rich Manning,1996,1997,C,6-11,253,23-Jun-70,University of Washington
2525,Pace Mannion,1984,1989,G,6-7,190,22-Sep-60,University of Utah
2529,Devyn Marble,2015,2016,G-F,6-6,200,21-Sep-92,University of Iowa
2530,Roy Marble,1990,1994,G-F,6-6,190,13-Dec-66,University of Iowa
2531,Stephon Marbury,1997,2009,G,6-2,180,20-Feb-77,Georgia Institute of Technology
2532,Sarunas Marciulionis,1990,1997,G,6-5,200,13-Jun-64,
2535,Shawn Marion,2000,2015,F,6-7,220,7-May-78,"University of Nevada, Las Vegas"
2536,Boban Marjanovic,2016,2018,C,7-3,290,15-Aug-88,
2537,Lauri Markkanen,2018,2018,F,7-1,230,22-May-97,University of Arizona
2538,Damir Markota,2007,2007,C,6-10,225,26-Dec-85,
2539,Sean Marks,1999,2011,F-C,6-10,250,23-Aug-75,University of California
2543,Donny Marshall,1996,2003,F,6-7,230,17-Jul-72,University of Connecticut
2544,Donyell Marshall,1995,2009,F,6-9,218,18-May-73,University of Connecticut
2545,Kendall Marshall,2013,2016,G,6-4,200,19-Aug-91,University of North Carolina
2546,Rawle Marshall,2006,2007,G-F,6-9,190,20-Feb-82,Oakland University
2549,Bill Martin,1986,1988,F,6-7,205,16-Aug-62,Georgetown University
2550,Bob Martin,1994,1995,C,7-1,250,7-Oct-69,University of Minnesota
2551,Brian Martin,1986,1986,F,6-9,212,18-Aug-62,University of Kansas
2552,Cartier Martin,2009,2015,F,6-7,220,20-Nov-84,Kansas State University
2553,Cuonzo Martin,1996,1997,G-F,6-5,213,23-Sep-71,Purdue University
2554,Darrick Martin,1995,2008,G,5-11,170,6-Mar-71,"University of California, Los Angeles"
2557,Fernando Martin,1987,1987,C,6-9,220,25-Mar-62,
2558,Jarell Martin,2016,2018,F,6-10,239,24-May-94,Louisiana State University
2559,Jeff Martin,1990,1991,G,6-5,195,14-Jan-67,Murray State University
2560,Kenyon Martin,2001,2015,F,6-9,234,30-Dec-77,University of Cincinnati
2561,Kevin Martin,2005,2016,G,6-7,199,1-Feb-83,Western Carolina University
2563,Maurice Martin,1987,1988,F-G,6-6,200,2-Jul-64,Saint Joseph's University
2567,Jamal Mashburn,1994,2004,F,6-8,240,29-Nov-72,University of Kentucky
2569,Anthony Mason,1990,2003,F,6-7,250,14-Dec-66,Tennessee State University
2570,Desmond Mason,2001,2010,F,6-7,224,11-Oct-77,Oklahoma State University
2571,Frank Mason,2018,2018,G,6-1,189,3-Apr-94,University of Kansas
2572,Roger Mason,2003,2014,G,6-5,200,10-Sep-80,University of Virginia
2573,Tony Massenburg,1991,2005,F,6-9,220,31-Jul-67,University of Maryland
2575,Mangok Mathiang,2018,2018,C-F,6-10,230,8-Oct-92,University of Louisville
2577,Wes Matthews,1981,1990,G,6-1,170,24-Aug-59,University of Wisconsin
2578,Wesley Matthews,2010,2018,G,6-5,220,14-Oct-86,Marquette University
2580,Marlon Maxey,1993,1994,F,6-8,250,19-Feb-69,University of Texas at El Paso
2581,Jason Maxiell,2006,2015,F,6-7,260,18-Feb-83,University of Cincinnati
2582,Cedric Maxwell,1978,1988,F,6-8,205,21-Nov-55,University of North Carolina at Charlotte
2583,Vernon Maxwell,1989,2001,G,6-4,180,12-Sep-65,University of Florida
2586,Sean May,2006,2010,F,6-9,266,4-Apr-84,University of North Carolina
2587,Lee Mayberry,1993,1999,G,6-1,172,12-Jun-70,University of Arkansas
2589,Tharon Mayes,1992,1992,G,6-3,175,9-Sep-68,Florida State University
2592,Eric Maynor,2010,2014,G,6-3,175,11-Jun-87,Virginia Commonwealth University
2593,O.J. Mayo,2009,2016,G,6-5,210,5-Nov-87,University of Southern California
2594,Travis Mays,1991,1993,G,6-2,190,19-Jun-68,University of Texas at Austin
2596,Luc Mbah a Moute,2009,2018,F,6-8,230,9-Sep-86,"University of California, Los Angeles"
2597,Bob McAdoo,1973,1986,C-F,6-9,210,25-Sep-51,University of North Carolina
2598,James Michael McAdoo,2015,2018,F,6-9,230,4-Jan-93,University of North Carolina
2600,Ray McCallum,2014,2016,G,6-3,190,12-Jun-91,University of Detroit Mercy
2601,Bob McCann,1990,1998,F,6-6,244,22-Apr-64,Morehead State University
2603,Mel McCants,1990,1990,F,6-8,240,19-Aug-67,Purdue University
2604,Rashad McCants,2006,2009,G,6-4,207,25-Sep-84,University of North Carolina
2610,Kelly McCarty,1999,1999,G-F,6-7,200,24-Aug-75,University of Southern Mississippi
2611,Walter McCarty,1997,2006,F,6-10,230,1-Feb-74,University of Kentucky
2612,Amal McCaskill,1997,2004,F-C,6-11,235,28-Oct-73,Marquette University
2613,Patrick McCaw,2017,2018,G,6-7,185,25-Oct-95,"University of Nevada, Las Vegas"
2614,Dwayne McClain,1986,1986,G,6-6,185,7-Feb-63,Villanova University
2616,Dan McClintock,2001,2001,C,7-1,270,19-Apr-77,Northern Arizona University
2618,George McCloud,1990,2002,G-F,6-6,205,27-May-67,Florida State University
2619,C.J. McCollum,2014,2018,G,6-3,190,19-Sep-91,Lehigh University
2622,T.J. McConnell,2016,2018,G,6-2,200,25-Mar-92,University of Arizona
2624,Tim McCormick,1985,1992,C,6-11,240,10-Mar-62,University of Michigan
2625,Jelani McCoy,1999,2008,C,6-10,245,6-Dec-77,"University of California, Los Angeles"
2627,Chris McCray,2007,2007,G,6-5,192,27-May-84,University of Maryland
2628,Rodney McCray,1984,1993,F-G,6-7,220,29-Aug-61,University of Louisville
2629,Scooter McCray,1984,1987,F-G,6-9,215,8-Feb-60,University of Louisville
2630,Chris McCullough,2016,2018,F,6-11,200,5-Feb-95,Syracuse University
2632,Clint McDaniel,1996,1996,G,6-4,180,26-Feb-72,University of Arkansas
2633,Xavier McDaniel,1986,1998,F,6-7,205,4-Jun-63,Wichita State University
2635,K.J. McDaniels,2015,2017,G-F,6-6,205,9-Feb-93,Clemson University
2636,Doug McDermott,2015,2018,F,6-8,225,3-Jan-92,Creighton University
2637,Ben McDonald,1986,1989,F,6-8,210,20-Jul-62,"University of California, Irvine"
2639,Michael McDonald,1998,1998,C,6-10,232,13-Feb-69,University of New Orleans
2641,Hank McDowell,1982,1987,F-C,6-9,215,13-Nov-59,University of Memphis
2642,Antonio McDyess,1996,2011,F-C,6-9,220,7-Sep-74,University of Alabama
2645,Ivan McFarlin,2007,2007,F,6-8,240,26-Apr-82,Oklahoma State University
2647,Mitch McGary,2015,2016,F-C,6-10,255,6-Jun-92,University of Michigan
2648,JaVale McGee,2009,2018,C,7-1,270,19-Jan-88,"University of Nevada, Reno"
2649,Mike McGee,1982,1990,G-F,6-5,190,29-Jul-59,University of Michigan
2653,Tracy McGrady,1998,2012,F-G,6-8,210,24-May-79,
2656,Rodney McGruder,2017,2017,G,6-4,205,29-Jul-91,Kansas State University
2660,Dominic McGuire,2008,2013,F,6-9,220,20-Oct-85,"California State University, Fresno"
2661,Kevin McHale,1981,1993,F-C,6-10,210,19-Dec-57,University of Minnesota
2663,Jim McIlvaine,1995,2001,C,7-1,240,30-Jul-72,Marquette University
2664,Jeff McInnis,1997,2008,G,6-4,190,22-Oct-74,University of North Carolina
2668,Kevin McKenna,1982,1988,G-F,6-5,195,8-Jan-59,Creighton University
2669,Forrest McKenzie,1987,1987,F,6-7,200,16-Feb-63,Loyola Marymount University
2671,Derrick McKey,1988,2002,F-C,6-9,205,10-Oct-66,University of Alabama
2672,Aaron McKie,1995,2007,G,6-5,209,2-Oct-72,Temple University
2673,Billy McKinney,1979,1986,G,6-1,160,5-Jun-55,Northwestern University
2675,Carlton McKinney,1990,1992,G,6-4,190,21-Oct-64,Southern Methodist University
2676,Alfonzo McKinnie,2018,2018,F,6-8,215,17-Sep-92,University of Wisconsin-Green Bay
2677,Ben McLemore,2014,2018,G,6-5,195,11-Feb-93,University of Kansas
2680,Keith McLeod,2004,2007,G,6-2,188,5-Nov-79,Bowling Green State University
2681,Roshown McLeod,1999,2001,F,6-8,221,17-Nov-75,Duke University
2683,Nate McMillan,1987,1998,G-F,6-5,195,3-Aug-64,North Carolina State University
2684,Tom McMillen,1976,1986,F-C,6-11,215,26-May-52,University of Maryland
2689,Mark McNamara,1983,1991,C-F,6-11,235,8-Jun-59,University of California
2691,Jerel McNeal,2015,2015,G,6-3,200,1-Jun-87,Marquette University
2692,Chris McNealy,1986,1988,F,6-7,210,15-Jul-61,San Jose State University
2696,Paul McPherson,2001,2001,G,6-4,210,3-Jul-78,DePaul University
2698,Cozell McQueen,1987,1987,F,6-11,235,18-Jan-62,North Carolina State University
2699,Jordan McRae,2016,2017,G,6-6,185,28-Mar-91,University of Tennessee
2701,Josh McRoberts,2008,2017,F,6-10,240,28-Feb-87,Duke University
2704,Stanislav Medvedenko,2001,2007,F,6-10,250,4-Apr-79,
2705,Darnell Mee,1994,1995,G,6-5,175,11-Feb-71,Western Kentucky University
2706,Jodie Meeks,2010,2018,G,6-4,210,21-Aug-87,University of Kentucky
2708,Scott Meents,1990,1991,F,6-10,225,4-Jan-64,University of Illinois at Urbana-Champaign
2712,Salah Mejri,2016,2018,C,7-1,245,15-Jun-86,
2713,Gal Mekel,2014,2015,G,6-3,191,4-Mar-88,Wichita State University
2716,Fab Melo,2013,2013,C,7-1,255,20-Jun-90,Syracuse University
2722,Pops Mensah-Bonsu,2007,2011,F,6-9,240,7-Sep-83,George Washington University
2724,Ron Mercer,1998,2005,G-F,6-7,210,18-May-76,University of Kentucky
2725,Joe Meriweather,1976,1985,C-F,6-10,215,26-Oct-53,Southern Illinois University
2729,Loren Meyer,1996,1999,C,6-10,257,30-Dec-72,Iowa State University
2732,Larry Micheaux,1984,1985,F,6-9,220,24-Mar-60,University of Houston
2733,Jordan Mickey,2016,2018,F,6-8,235,9-Jul-94,Louisiana State University
2734,Khris Middleton,2013,2018,F-G,6-8,234,12-Aug-91,Texas A&M University
2736,Chris Mihm,2001,2009,C,7-1,265,16-Jul-79,University of Texas at Austin
2742,Aaron Miles,2006,2006,G,6-1,175,13-Apr-83,University of Kansas
2743,C.J. Miles,2006,2018,G-F,6-6,225,18-Apr-87,
2744,Darius Miles,2001,2009,F,6-9,210,9-Oct-81,
2746,Marko Milic,1998,1999,G-F,6-6,235,7-May-77,
2747,Darko Milicic,2004,2013,F-C,7-1,250,20-Jun-85,
2749,Andre Miller,2000,2016,G,6-3,200,19-Mar-76,University of Utah
2750,Anthony Miller,1995,2005,F,6-9,225,22-Oct-71,Michigan State University
2753,Brad Miller,1999,2012,C,6-11,244,12-Apr-76,Purdue University
2754,Darius Miller,2013,2018,F,6-8,235,21-Mar-90,University of Kentucky
2760,Malcolm Miller,2018,2018,F,6-7,210,6-Mar-93,College of the Holy Cross
2761,Mike Miller,2001,2017,F-G,6-8,218,19-Feb-80,University of Florida
2762,Oliver Miller,1993,2004,C,6-9,280,6-Apr-70,University of Arkansas
2763,Quincy Miller,2013,2015,F,6-9,210,18-Nov-92,Baylor University
2764,Reggie Miller,1988,2005,G-F,6-7,185,24-Aug-65,"University of California, Los Angeles"
2766,Chris Mills,1994,2003,F,6-6,215,25-Jan-70,University of Arizona
2768,Patty Mills,2010,2018,G,6-1,185,11-Aug-88,Saint Mary's College of California
2769,Terry Mills,1991,2001,F,6-10,230,21-Dec-67,University of Michigan
2770,Elijah Millsap,2015,2017,G-F,6-6,225,12-Aug-87,University of Alabama at Birmingham
2771,Paul Millsap,2007,2018,F,6-8,246,10-Feb-85,Louisiana Tech University
2772,Harold Miner,1993,1996,G,6-5,210,5-May-71,University of Southern California
2773,Yao Ming,2003,2011,C,7-6,310,12-Sep-80,
2774,Dirk Minniefield,1986,1988,G,6-3,180,17-Jan-61,University of Kentucky
2776,Greg Minor,1995,1999,G-F,6-6,210,18-Sep-71,University of Louisville
2778,Nikola Mirotic,2015,2018,F,6-10,220,11-Feb-91,
2780,Jason Miskiri,2000,2000,G,6-2,175,19-Aug-75,George Mason University
2781,Donovan Mitchell,2018,2018,G,6-3,211,7-Sep-96,University of Louisville
2783,Mike Mitchell,1979,1988,F,6-7,215,1-Jan-56,Auburn University
2785,Sam Mitchell,1990,2002,F,6-6,210,2-Sep-63,Mercer University
2786,Todd Mitchell,1989,1989,F,6-7,205,26-Jul-66,Purdue University
2787,Tony Mitchell,2014,2014,F,6-6,216,7-Aug-89,University of Alabama
2788,Tony Mitchell,2014,2014,F,6-8,235,7-Apr-92,University of North Texas
2791,Cuttino Mobley,1999,2009,G,6-4,190,1-Sep-75,University of Rhode Island
2792,Eric Mobley,1995,1997,C,6-11,235,1-Feb-70,University of Pittsburgh
2796,Nazr Mohammed,1999,2016,C,6-10,221,5-Sep-77,University of Kentucky
2797,Jerome Moiso,2001,2005,F-C,6-10,235,15-Jun-78,"University of California, Los Angeles"
2798,Paul Mokeski,1980,1991,C-F,7-1,250,3-Jan-57,University of Kansas
2801,Sidney Moncrief,1980,1991,G,6-3,180,21-Sep-57,University of Arkansas
2803,Sergei Monia,2006,2006,F,6-8,220,15-Apr-83,
2804,Malik Monk,2018,2018,G,6-3,200,4-Feb-98,University of Kentucky
2806,Greg Monroe,2011,2018,C-F,6-11,265,4-Jun-90,Georgetown University
2807,Rodney Monroe,1992,1992,G,6-3,185,16-Apr-68,North Carolina State University
2808,Luis Montero,2016,2016,G,6-7,185,6-Apr-93,Westchester CC
2810,Eric Montross,1995,2002,C,7-1,270,23-Sep-71,University of North Carolina
2811,Jamario Moon,2008,2012,F,6-8,205,13-Jun-80,Meridian Community College
2813,Andre Moore,1988,1988,F,6-9,215,2-Jul-64,Loyola University of Chicago
2814,E'Twaun Moore,2012,2018,G,6-4,191,28-Feb-89,Purdue University
2817,Johnny Moore,1981,1990,G,6-1,175,3-Mar-58,University of Texas at Austin
2820,Mikki Moore,1999,2012,C,6-11,225,4-Nov-75,University of Nebraska
2823,Ron Moore,1988,1988,C,7-1,260,16-Jan-62,West Virginia State University
2824,Tracy Moore,1992,1997,G-F,6-4,200,28-Dec-65,University of Tulsa
2825,Eric Moreland,2015,2018,F-C,6-10,238,24-Dec-91,Oregon State University
2830,Darren Morningstar,1994,1994,C,6-10,235,22-Apr-69,University of Pittsburgh
2831,Chris Morris,1989,1999,F,6-8,210,20-Jan-66,Auburn University
2832,Darius Morris,2012,2015,G,6-4,190,3-Jan-91,University of Michigan
2833,Isaiah Morris,1993,1993,F,6-8,229,2-Apr-69,University of Arkansas
2834,Marcus Morris,2012,2018,F,6-9,235,2-Sep-89,University of Kansas
2835,Markieff Morris,2012,2018,F,6-10,245,2-Sep-89,University of Kansas
2837,Monte Morris,2018,2018,G,6-3,175,27-Jun-95,Iowa State University
2838,Randolph Morris,2007,2010,C,6-10,266,2-Jan-86,University of Kentucky
2839,Terence Morris,2002,2006,F,6-9,221,11-Jan-79,University of Maryland
2840,Adam Morrison,2007,2010,F,6-8,205,19-Jul-84,Gonzaga University
2842,Mike Morrison,1990,1990,G,6-4,195,16-Aug-67,Loyola College in Maryland
2844,Anthony Morrow,2009,2017,G,6-5,210,27-Sep-85,Georgia Institute of Technology
2845,Dwayne Morton,1995,1995,F,6-7,195,8-Aug-71,University of Louisville
2846,John Morton,1990,1992,G,6-3,180,18-May-67,Seton Hall University
2847,Richard Morton,1989,1989,G,6-3,190,2-Feb-66,"California State University, Fullerton"
2849,Perry Moss,1986,1987,G,6-2,185,11-Nov-58,Northeastern University
2850,Lawrence Moten,1996,1998,G,6-5,185,25-Mar-72,Syracuse University
2851,Donatas Motiejunas,2013,2017,F-C,7-1,222,20-Sep-90,
2852,Johnathan Motley,2018,2018,F,6-9,238,4-May-95,Baylor University
2853,Hanno Mottola,2001,2002,C,6-11,247,9-Sep-76,University of Utah
2854,Arnett Moultrie,2013,2014,F,6-11,249,18-Nov-90,Mississippi State University
2856,Alonzo Mourning,1993,2008,C,6-10,240,8-Feb-70,Georgetown University
2857,Timofey Mozgov,2011,2018,C,7-1,275,16-Jul-86,
